"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","passYdsMedian","passTdsMedian","passIntMedian","rushAttMedian","rushYdsMedian","rushTdsMedian","recMedian","recYdsMedian","recTdsMedian","returnTdsMedian","twoPtsMedian","fumblesMedian","projectedPtsMean","projectedPtsMedian"
"TONYROMO","Tony Romo","QB","DAL",11,366.974162976474,345.16,350.34,344.28,316.66,NA,331.31,307.54,312.96,318.2,315.4,314.08,346.9,319.3,341.68,NA,324.2,596.249976515185,380.625,216.75,4422.25,30.9624714481201,14.3999840950071,22.9999628159218,41.9740503271816,0.999903565386506,0,0,0,0,0.7,2.25001080514888,365.057428571429,366.974162976474
"COLINKAEPERNICK","Colin Kaepernick","QB","SF",12,366.709835796637,330.49,363.74,356.5,325.72,344.24,346.54,358.4,338.62,348.88,349.8,333.18,344.9,310.36,340.22,NA,302.76,468.999955124644,278.499989630564,186.050014907135,3563.5,23.9999637834194,10.4999709014568,88.3000471065701,499.6,4.00001114991187,0,0,0,0,0.6,3.00003649445027,369.338666666667,366.709835796637
"RUSSELLWILSON","Russell Wilson","QB","SEA",13,360.67050295244,386.36,337.74,338.2,336.66,NA,333.942,349.28,337.14,341.64,350,317.06,356,307.56,329.58,NA,297.64,435.499954842163,277.325,157.000043200931,3507.25,25.5000018317673,10.000026300879,87.0000027770554,477.479681702308,2.50004379651964,0,0,0,0,0,3.5000535467624,364.783571645022,360.67050295244
"PHILIPRIVERS","Philip Rivers","QB","SD",14,351.495883608232,323.43,313.38,323.64,317.38,NA,312.914,296.8,312.66,311,304,310.32,324.9,325.92,322.02,NA,300.43,556,365,187.099976878817,4336.5,29.4499621482087,13.4546090971935,27.4999788588307,48.8499893713545,0.67,0,0,0,0,0.7,3.53501889944684,349.946698484849,351.495883608232
"JAYCUTLER","Jay Cutler","QB","CHI",15,344.779560939357,307.53,348.18,323.88,298.12,NA,321.654,331.94,320.06,307.68,309.6,299.78,310.5,318.74,320.54,NA,293.52,553.949925958657,342.899957255752,209.5,4100.25,28.821591711912,15.4999311507519,32.000015293274,164.00007919557,1.00000515542613,0,0,0,0,1.175,3.70007783873458,344.811571861472,344.779560939357
"BENROETHLISBERGER","Ben Roethlisberger","QB","PIT",16,335.382931895693,245.12,330.04,324.14,287.96,NA,310.462,311.24,304.08,294.52,307.2,289.5,309,329.56,309.96,NA,268.28,565.75,356.25,207.75,4135.2,27.0000554885771,13.0000574780055,28.0000076763538,97.5000064946807,0.999974713692504,0,0,0,0,1,4.00002635621569,336.39410952381,335.382931895693
"ANDYDALTON","Andy Dalton","QB","CIN",17,327.791652288975,302.06,312.06,305.62,295.98,NA,299.14,292.36,291.2,300.36,309.4,300.24,296,299.86,310.2,NA,278.4,537,331.606859565879,206.05,3848.25,27.5000898267088,16.499947676065,51.0000358376668,150.000004702605,1.50005353075144,0,0,0,0,0,3.00001947399099,331.238847402597,327.791652288975
"JAMAALCHARLES","Jamaal Charles","RB","KC",18,324.317188830308,361.97,354.2,308.5,312.9,323.2,321.61,331.4,313.1,322.1,322,332.5,373,233.9,241.8,NA,243.1,0,0,0,0,0,0,255.625,1257.55,9.99999567292704,64.9999315806637,579.375097628058,3.99992509712023,0,0,2.49994395630473,323.089907051282,324.317188830308
"ALEXSMITH","Alex Smith","QB","KC",19,322.340296012301,306.42,308.96,274.86,260.58,NA,285.194,157.82,310.66,292.18,298.8,293.36,305.6,292.24,307.74,NA,305.58,534.29997961158,321.5,209,3541.51216891865,22.5000261043512,9.99493233496017,60.9999895888041,318,1.40502250480955,0.25,0,0,0,0.6,3.38856110409647,315.587360822511,322.340296012301
"LESEANMCCOY","LeSean McCoy","RB","PHI",20,317.757134933109,389.73,345.2,301,313.6,322.2,318.74,306.6,322.8,309.1,307,315,312.7,284.7,250.6,NA,230.4,0,0,0,0,0,0,291.500039705262,1420.65679940223,9.62756848817464,44.1499973349143,400.725,2.43728138211957,0,1.05,2.00005054563808,321.271346153846,317.757134933109
"RYANTANNEHILL","Ryan Tannehill","QB","MIA",21,310.15623153404,237.93,294.58,293.56,269.18,NA,280.618,253.04,272.7,276.6,301,280.2,284,292.08,302.82,NA,276.82,560.850025789679,339.871742520475,222.399968304132,3884.25,23.5000388336092,15.7999922210695,42.2500314377695,211.874104128708,1.49999912807792,0,0,0,0,0,3.81287017511555,312.763972727273,310.15623153404
"ADRIANPETERSON","Adrian Peterson","RB","MIN",22,306.00999970716,289.11,314.8,281.2,323,305.3,302.36,338.2,309.8,300.8,313.4,297.6,310,240.1,249,NA,227.9,0,0,0,0,0,0,299.999983685518,1402.675,11.4999995334031,39.5000000481523,268.425061841909,1.49999992930277,0,1,3,305.725551282051,306.00999970716
"MATTFORTE","Matt Forte","RB","CHI",23,304.258363584884,328.42,325.6,305,308.3,309.8,307.94,306.5,297.5,288.7,305,296.2,305.5,268.3,236.7,NA,223.9,0,0,0,0,0,0,275.260080645161,1248.2,8.00004530866152,65.4999582195163,524.858178271941,2.50000086406113,0,1.05,2.09991301719371,306.512461538462,304.258363584884
"CARSONPALMER","Carson Palmer","QB","ARI",24,299.038995727319,221.44,300.84,309.68,260.74,NA,282.404,256.42,256.5,253.64,260,262.54,258.5,283.54,306.3,NA,236.53,566.500026497965,354.606578947368,213.5,4194.5,25.5000311536569,19.0000021812856,20.0000094168979,15.4185712205512,0.86769706305254,0,0,0,0,0,3.64996130975085,299.955818614719,299.038995727319
"JOEFLACCO","Joe Flacco","QB","BAL",25,291.424712918515,203.67,283.82,256.96,253.5,NA,261.126,248.7,261.96,264.82,271.2,259.36,269.6,274.16,268.3,NA,253.02,573.8,340.125,230.000078292285,3906.25,23.0000752247056,15.9999685586013,30.9999530742793,82.6157186441878,1.00004722155919,0,0,0,0,0.6,3.50005952084808,291.667527705628,291.424712918515
"SAMBRADFORD","Sam Bradford","QB","STL",26,287.98083312089,274.29,NA,NA,NA,NA,NA,NA,NA,255.9,279.4,256.86,249.5,NA,NA,NA,NA,509,300,208.5,3449.99997105943,23.50007737096,12.0000142781229,30,104.999908458357,1.04423700688085,0,0,0,NA,NA,2.595,246.20880952381,287.98083312089
"EDDIELACY","Eddie Lacy","RB","GB",27,287.769175323453,312.33,306.9,255.5,284.1,282.4,280.16,317.5,279.1,278.6,288.4,282.1,303.1,247.6,233.6,NA,221.8,0,0,0,0,0,0,287.999957122114,1263.72288175637,10.7260718915935,39.9999485805318,293.899991788102,1.00005753218918,0,0.2,1.44995657140664,290.131057692308,287.769175323453
"ELIMANNING","Eli Manning","QB","NYG",28,285.526328451711,174.96,271.34,265.98,265.18,NA,262.06,221.9,251.14,255.6,254.8,263.5,245.5,301.56,266.86,NA,229.33,558.5,331.925,222.500067173084,3981.75,24.0000384567267,18.0000309375768,20.5000465289251,31.4999997474431,0.679770696175379,0,0,0,0,0,2.7549809778333,284.001258658009,285.526328451711
"JOSHMCCOWN","Josh McCown","QB","TB",29,267.882254916994,312.3,272,257.14,255.3,NA,243.934,206.72,188.66,219.38,204.6,263.72,228.5,320.82,197.34,NA,248.32,460,275.875,182.000013859836,3472.5,21.4999326542794,13.0000269446334,27.4999763452278,117.75,1.00001525446173,0,0,0,0,0,3.95994899019958,273.43318008658,267.882254916994
"JAKELOCKER","Jake Locker","QB","TEN",30,267.14578303124,291.19,282.92,282.86,193.72,NA,237.55,172.92,157.36,250.6,232.4,259.32,233.3,282.12,291.14,NA,276.34,445,256.25,178,3136,18.2493361599631,12.5000186084789,48.5,308.408854166667,2.10003108003866,0,0,0,0,0,3.01875,271.787883116883,267.14578303124
"MARSHAWNLYNCH","Marshawn Lynch","RB","SEA",31,266.106877734269,314.86,259.1,241.2,301.6,262.6,261.25,282.6,266.2,262.3,274.4,257.6,276.1,184.1,231.6,NA,203.5,0,0,0,0,0,0,274.24779908852,1185.75,10.350023839718,27.9999625060976,225.820692962464,1.49999529954108,0,0,2.19995290548507,267.031644230769,266.106877734269
"EJMANUEL","EJ Manuel","QB","BUF",32,265.96739820661,225.17,248.52,215.54,219.12,NA,229.486,238.72,253.22,246.9,236.2,264.54,249.6,282.22,261.12,NA,239.44,474.6,282.280314565132,195,3210.475,17.4313606303743,14.0000353337805,78.7,288.75,2.25001485193876,0,0,0,0,0.5,4.12759338081353,269.084446536797,265.96739820661
"MONTEEBALL","Montee Ball","RB","DEN",33,261.696909343572,201.58,296.6,248.1,241.8,267.1,263.75,282.1,274.9,272.5,292.1,265,259.4,211.7,211.8,NA,194.1,0,0,0,0,0,0,249.456287755808,1135.30233282263,9.90006743044726,42.0000363254965,304.75,1.25000111039398,0,0,2.5,260.882580128205,261.696909343572
"DEMARCOMURRAY","DeMarco Murray","RB","DAL",34,260.437068400102,360.36,293.6,249.4,247.8,264,261.5,269.8,257.2,245.4,257.2,250.9,260.5,222.7,210.9,NA,200.5,0,0,0,0,0,0,230.779783958114,1110.15626678705,8.50004289295025,53.4999957498017,383.15,1.50000298086894,0,0.2,2.04992982103369,264.933576923077,260.437068400102
"LEVEONBELL","Le'Veon Bell","RB","PIT",35,256.674758772408,274.52,259.2,241.4,263.7,264,253.82,246.9,260.5,241.5,247.9,255.7,258.4,210.2,200.6,NA,182.3,0,0,0,0,0,0,265.9999992115,1064.25,7.49995372384123,47.000014166075,377.499980014521,1.49997932886616,0,0.2,1.49994674026781,255.126224358974,256.674758772408
"DOUGMARTIN","Doug Martin","RB","TB",36,254.503703238205,305.11,278.7,246.9,272.6,NA,261.12,258.4,256.6,227.1,236.5,228.1,258,219,200.2,NA,184.5,0,0,0,0,0,0,269.5,1137.17838557152,7.50001293337538,38.9792171327943,306.9,1.50000787347211,0,0.2,2.00003452886337,255.400537878788,254.503703238205
"ARIANFOSTER","Arian Foster","RB","HOU",37,253.908470891809,244.16,258.4,234,239.5,NA,245.12,237,259.5,269.7,254,262.2,257.6,209.1,208.6,NA,192.2,0,0,0,0,0,0,252.05,1087.09028724375,7.39999180682277,46.1985868743782,343.499924520513,1.79999577899222,0,1,2.00006439146091,251.116913419913,253.908470891809
"CALVINJOHNSON","Calvin Johnson","WR","DET",38,244.831747342949,200.36,249.8,248.6,257.2,245.2,247.42,247.3,238.3,238.5,236,259.8,246,202,237.7,NA,203.8,0,0,0,0,0,0,0,0,0,94.0499886301739,1564.21854260596,11.9999829799182,0,0.3,1.00000084106367,241.145826923077,244.831747342949
"GIOVANIBERNARD","Giovani Bernard","RB","CIN",39,242.815679125724,206.13,287.7,246.8,234.9,253.3,254.37,211.6,250.2,251.1,266,253.9,269,198.7,212.1,NA,173.2,0,0,0,0,0,0,218.127462949465,940.000033139081,5.99995073167075,58.2000471218273,497.5,2.50007562561646,0,0,2.39999478205548,246.086413461538,242.815679125724
"GENOSMITH","Geno Smith","QB","NYJ",40,240.192228931925,194.31,240.74,211.98,215.72,NA,221.708,191.74,231.74,263.1,226.8,173.5,235.5,235.08,204.88,NA,223.72,430,248.000051191864,178.15,2932.35,15.7999738905118,14.4323950011208,56.4999930600501,288,3.00007571867207,0,0,0,0,0,3.83496248367074,236.725826623377,240.192228931925
"ALFREDMORRIS","Alfred Morris","RB","WAS",41,239.64871910482,295.02,260.8,236,244.3,NA,242.42,224.4,237.6,232.8,235.2,231,237.6,235.5,189.3,NA,172.3,0,0,0,0,0,0,268.316182818205,1249.25,8.99992510182835,12.0000766900119,90.6870342708416,0.698711429475173,0,0.2,3.0000184705763,242.357012987013,239.64871910482
"ZACSTACY","Zac Stacy","RB","STL",42,238.377474260847,215.81,268.9,237.1,246.8,NA,252.34,247.4,267.9,223.5,230,230.2,233.5,178.7,185.4,NA,184.8,0,0,0,0,0,0,272.99999225195,1108.0062956329,8.00009207367551,30.9704643491218,187.82600384568,0.99993539936305,0,0,2.00000394848578,239.203630952381,238.377474260847
"RYANFITZPATRICK","Ryan Fitzpatrick","QB","HOU",43,235.018808255014,248.68,225.84,157.92,189.6,NA,190.088,191.82,200.2,232.64,228.8,170.58,188.9,276.94,179.32,NA,211.42,443.35,271.5,173.500007902903,3136,17.0000675119351,15.0000447489811,36.5000273533951,189.434869592066,1.5,0,0,0,0,0.4,3.53831833317953,237.277654545455,235.018808255014
"DEMARYIUSTHOMAS","Demaryius Thomas","WR","DEN",44,234.225314326325,284.49,231.6,244,236.6,237.5,237.82,251,242.1,225.1,228,229.3,252,167.5,217.3,NA,197.2,0,0,0,0,0,0,0,0,0,94.0000148879363,1430.25,12.5000176645287,0,0.2,0.999931546144789,235.62408974359,234.225314326325
"JOHNNYMANZIEL","Johnny Manziel","QB","CLE",45,230.449622489703,NA,284.52,173.46,200.74,NA,215.802,164.5,206.3,243.32,203.5,277.7,246,NA,161.28,NA,199.5,402.999992354769,232.5,163.1,2600.00003756693,14.0000127006221,14.0000159886463,69.99997242625,359.000049542642,2.9999518012474,0,0,0,0,0.4,2.50003916592206,221.058153846154,230.449622489703
"ANDREELLINGTON","Andre Ellington","RB","ARI",46,228.415172196332,169.93,244,220.4,211.2,NA,229.02,264,246.3,213.9,223.1,219.7,235,189,190.6,NA,187.9,0,0,0,0,0,0,195.15,970.999968116528,5.00003996839274,50.575137036655,446.699967778517,1.9999972291641,0,0,1.50002399528165,225.768176406926,228.415172196332
"TOBYGERHART","Toby Gerhart","RB","JAC",47,226.663270147157,177.76,264.6,222.1,211.6,NA,239.09,259.2,262.8,218.8,229,223.6,249.5,162.9,173.5,NA,170.7,0,0,0,0,0,0,252.85544914831,1013.775,6.85006139693754,36.4002225115796,270.397672129685,1.00008555820241,0,0,2.23533770954308,226.485361471861,226.663270147157
"RYANMATHEWS","Ryan Mathews","RB","SD",48,223.833087124262,210.54,236.8,224.2,215.9,NA,223.04,214.8,216.8,223.4,230,226.7,242.3,199,181.1,NA,157.7,0,0,0,0,0,0,255.104994741877,1095.63898775753,6.29995666550169,26.3997035243986,197.681896759225,1.00001319219761,0,0.2,1.99992004228819,224.17567965368,223.833087124262
"DEZBRYANT","Dez Bryant","WR","DAL",49,222.204591910153,307.88,217.3,224.3,225.7,216.2,219.2,239.3,212.4,215.5,220.5,219.6,229,184.2,213.1,NA,204.2,0,0,0,0,0,0,1.00000080706097,5.84923401461228,0,95.9999554844073,1345.25,11.9074246850005,0,0,1.24995695320179,225.64761965812,222.204591910153
"AJGREEN","A.J. Green","WR","CIN",50,213.28275079904,246.05,211.8,212.8,217.6,214.6,212.76,222.7,209.3,212.9,217.8,219.4,215.8,164.3,216.3,NA,181.2,0,0,0,0,0,0,0,11.5120964065968,0,92.499964579335,1335.25,10.5000632376666,0,0,0.964610394495321,215.642760683761,213.28275079904
"FRANKGORE","Frank Gore","RB","SF",51,213.251769584347,176.61,219.5,199.3,228.1,NA,216.3,254,231.2,200,199,200.2,212,147.9,176.5,NA,160.1,0,0,0,0,0,0,239.500046710836,1015.45276349725,7.50000598991092,17.0000358608034,144.999993859191,0.92503358925744,0,0,1.54792004687847,210.141702380952,213.251769584347
"REGGIEBUSH","Reggie Bush","RB","DET",52,212.534845120335,188.77,226.8,200.5,233,NA,212.35,217.6,202.8,219.9,239.4,209.2,230,188.1,186.2,NA,143.3,0,0,0,0,0,0,188.0501879049,839.75,4.54998552867107,51.0000280697028,459.500050861061,2.50000104682503,0,0,2.50004087122262,213.255395021645,212.534845120335
"RASHADJENNINGS","Rashad Jennings","RB","NYG",53,210.962709470749,210.1,212.9,200.3,209.4,NA,209.7,208.2,234.3,209.9,208,217.6,203.4,164.6,184.5,NA,158.7,0,0,0,0,0,0,208.406207972195,892.211709083211,6.35005568638702,41.9999610682147,316.5,1.49997040870007,0,0,2.36328393872562,210.784738095238,210.962709470749
"JULIOJONES","Julio Jones","WR","ATL",54,210.146692988748,233.65,209.6,221.1,214.2,215.9,219.68,229.1,228.1,200.9,203.4,213.5,200.8,168.4,202.6,NA,191.82,0,0,0,0,0,0,2.31240900088311,17.5999907813481,0,92.6500089359221,1343.50001012561,9.67404621725015,0,0,1.00002266427003,213.113317307692,210.146692988748
"JIMMYGRAHAM","Jimmy Graham","TE","NO",55,209.556174852392,275.25,220.5,219.2,206.3,206.3,212.97,236.8,199,203.2,213,201.3,205,149.3,192.5,NA,183.9,0,0,0,0,0,0,0,0,0,87.9999856496864,1163.11148148148,12.950004929051,0,0,0.685,212.323336538462,209.556174852392
"CHRISJOHNSON","Chris Johnson","RB","NYJ",56,208.573870863375,204.66,222.2,195.7,209,NA,209.87,258.6,228.5,204.3,202.6,196.4,237.5,189.3,167.4,NA,140.4,0,0,0,0,0,0,227.626339305073,937.500012229565,5.4999234003189,35.5000470134824,270.986060693789,1.50004493588808,0,0,2.29994123663764,210.248452380952,208.573870863375
"BRANDONMARSHALL","Brandon Marshall","WR","CHI",57,208.337116169388,218.43,209.3,217,214,212.6,209.81,226.6,195.6,202.3,209,198,214,167.9,202,NA,191,0,0,0,0,0,0,0,0,0,99.9999521263057,1275.775,10.5000620865594,0,0.3,0.946915591742981,210.422870726496,208.337116169388
"CJSPILLER","C.J. Spiller","RB","BUF",58,208.299582482682,182.1,225.1,198.5,215.3,NA,206.58,232.4,197.2,213,226,220.1,210.1,171.5,178,NA,161.7,0,0,0,0,0,0,206.4,987.225,5.0000453043641,37.5000583501539,288.510136606956,1.50004656912832,0,0,2.35149802966642,210.055911255411,208.299582482682
"ANTONIOBROWN","Antonio Brown","WR","PIT",59,203.598223296329,183.23,205.3,191.7,213.6,206.5,206.19,201.4,208.8,197.9,198.2,192.2,207.4,168.1,188.9,NA,174.33,0,0,0,0,0,0,6.0000480186805,31.776898346577,0,100.499987547811,1311.20491843231,7.99998558746619,0.5,0,0.999959673218387,203.517121794872,203.598223296329
"ALSHONJEFFERY","Alshon Jeffery","WR","CHI",60,203.502000849738,200.81,198.1,185,210.7,204.6,202.71,198.2,193.4,199.6,201.5,191,197.8,140.9,185.6,NA,173.71,0,0,0,0,0,0,11.4999912635844,74.9999400311848,0.749987501646415,84.0000420984371,1280.375,7.99996835227804,0,0.2,1.34507831644393,198.07881517094,203.502000849738
"JORDYNELSON","Jordy Nelson","WR","GB",61,202.742989274129,204.46,202.8,207.4,205,200.7,201.76,202.6,191.5,206.6,199.8,197.3,213,186.4,190,NA,167.9,0,0,0,0,0,0,0,0,0,82.5000032787038,1284.92924753818,9.99998815233833,0,0,0.749955016486618,201.62544017094,202.742989274129
"MATTSCHAUB","Matt Schaub","QB","OAK",62,202.570829665637,205.17,218.52,156.42,142.1,NA,187.022,33.76,245.6,182.32,176.5,148.46,209,259.48,195.98,NA,80.46,444.64997537095,255.75,178.15,2940,16.0000118473705,13.0598673003511,21,23.9999922197183,0.300048955129989,0,0,0,0,0.2,2.07497749009499,199.274112770563,202.570829665637
"JOIQUEBELL","Joique Bell","RB","DET",63,201.332737504506,178.85,236,200.9,213.9,NA,212.41,195.4,207.8,205.6,210,197.7,183.6,174.3,171.8,NA,139.9,0,0,0,0,0,0,173.999959348654,725,6.9500421195563,46.5188877759813,413.339907480872,1.49993074907498,0,0,2.43495329343214,200.940877705628,201.332737504506
"RAYRICE","Ray Rice","RB","BAL",64,200.1216040436,197.62,213.7,196.7,219.3,NA,208.84,197.3,221.3,176.7,181.5,185.9,191,165.3,159.5,NA,144.6,0,0,0,0,0,0,199.325,801.65,5.50008193574626,48.2044135471518,342.500020723717,1.50006112520019,0,0.1,2.00004636796028,198.78308008658,200.1216040436
"BENTATE","Ben Tate","RB","CLE",65,198.044956659855,128.98,216.7,195,233.1,NA,204.17,238.4,188.2,186.1,198,195.9,183.5,153.7,164.9,NA,135.4,0,0,0,0,0,0,217.35,950.5,5.99995992230264,30,190.25,1.00003384676847,0,0,2.50000198485718,194.274493506494,198.044956659855
"BISHOPSANKEY","Bishop Sankey","RB","TEN",66,196.535447279813,NA,227.6,193.4,172,NA,200.62,244.9,211.6,184,193.8,213,214,120.3,167.1,NA,105.8,0,0,0,0,0,0,215.5,882.85,5.99995251727467,30.0000432972297,231.5,1.00007756889733,0,0,1.9999139655549,197.693885447885,196.535447279813
"TRENTRICHARDSON","Trent Richardson","RB","IND",67,190.605646541254,170.49,233,151,234.7,NA,201.98,218.9,217.2,191.9,196,188.3,174,117,157.2,NA,143.7,0,0,0,0,0,0,214.499949331959,783.837626084117,6.00003298044406,36.5,275.966006625157,1.00003515876388,0,0,2.52503847710413,194.00144047619,190.605646541254
"RANDALLCOBB","Randall Cobb","WR","GB",68,188.288005845931,248.79,187,172.1,203,194.4,191.36,181.8,187.7,196.1,182.3,188.1,190.5,141,179,NA,161.26,0,0,0,0,0,0,8.5,83.6299509592592,0,84.4999615047151,1151.25,8.00005016110457,0.2,0,1.00009417252163,193.721436965812,188.288005845931
"VINCENTJACKSON","Vincent Jackson","WR","TB",69,182.759378088905,307.22,184.5,176.2,187.5,NA,181.15,193,175.1,179.5,171.7,179.8,183,177.9,183.4,NA,160,0,0,0,0,0,0,0.75,7.50005604346746,0,74.9999798838123,1243.65508449883,7.50003921910917,0,0.2,0.968789085580931,192.681311688312,182.759378088905
"STEVANRIDLEY","Stevan Ridley","RB","NE",70,182.694043796166,204.33,220.6,166.4,217.1,NA,193.78,171.2,183.3,192.5,168,160.5,175.1,154.2,127.4,NA,131.94,0,0,0,0,0,0,208.900011461758,932.854892283174,8.00000365016732,7.95003179413128,55.3852401566687,0,0,0,2.5,183.382377705628,182.694043796166
"SHANEVEREEN","Shane Vereen","RB","NE",71,179.262562654612,227.97,228.3,202.1,181.7,NA,200.02,135.9,175.8,144.5,163,174.5,187.5,153.6,170.1,NA,137.9,0,0,0,0,0,0,112.25,503,3.15004507739773,65.0000323373153,581.25,3.50004800393675,0,0,1.50433410028611,183.357786796537,179.262562654612
"ANDREJOHNSON","Andre Johnson","WR","HOU",72,178.208829406376,169.85,185.2,174.7,198.7,NA,181.07,196,166.8,171,170,167.8,188.3,167.3,181.2,NA,149.1,0,0,0,0,0,0,0,0,0,94.6161654171972,1257,5.99996681567276,0,0.2,0.938068190366811,180.365273809524,178.208829406376
"MAURICEJONESDREW","Maurice Jones-Drew","RB","OAK",73,176.774787686799,177.94,201.6,177.3,159.7,NA,181.61,169.9,186,176.1,176,162.2,180.5,153.8,151,NA,131.4,0,0,0,0,0,0,191.882132820943,755.814086489262,5.00004140469283,33.4999345441209,246.173773177052,0.99992871221149,0,0,1.50007748475704,178.88291991342,176.774787686799
"KEENANALLEN","Keenan Allen","WR","SD",74,174.389040343653,206.32,173.3,164.7,169.5,NA,169.52,173.1,177.1,167.6,174.6,179.3,185,143.5,179.6,NA,151.6,0,0,0,0,0,0,0,0,0,78.9518424983928,1123.98504689632,8.0000596772388,0.2,0,1.00006363636364,175.715090909091,174.389040343653
"VICTORCRUZ","Victor Cruz","WR","NYG",75,172.696637084024,186.93,168.9,159.3,162.2,NA,167.02,195.5,183.6,170,159.9,169.6,192.1,171.3,181.1,NA,150.1,0,0,0,0,0,0,0,0,0,84.9085798560205,1162.65,6.99998628140628,0,0,0.849998858539238,175.39442965368,172.696637084024
